"tree" "sp" "type" "Y" "X" "X50N" "Y50N" "X50Nc" "Y50Nc" "elev" "side" "fullname" "mlim" "dden" "fsen" "habit" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "Sum_FF" "Q1" "Q2" "Q3" "Q4" "halfLife"
"2179" "12KSbec38" "Sbec" "Emergent" 5.853933333 117.9472167 604860.2092 647146.4942 604556.1702 647085.8092 48 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 100.6 1 NA NA "DEAD2014" 1 638.4939 97.2346 0.014753868 NA NA NA NA 10122.7075563577
"2180" "12KSbec39" "Sbec" "Emergent" 5.853983333 117.9473167 604871.2713 647152.0406 604567.2323 647091.3556 42 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 70.8 0 0 0 "0" 0 649.556 102.781 0.01973186 NA NA NA NA 1.44854008894745
"2181" "12KSbec4" "Sbec" "Emergent" 5.85455 117.9471833 604856.3964 647214.6645 604552.3574 647153.9795 38 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 59 1 0 0 "0" 0 634.6811 165.4049 0.029873528 NA NA NA NA 3531.51808387355
"2182" "12KSbec40" "Sbec" "Emergent" 5.854233333 117.9473 604869.3757 647179.6767 604565.3367 647118.9917 24.60373 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 67.4 0 0 1 "0" 0 647.6604 130.4171 0.014026854 NA NA NA NA 0.4523770256938
"2183" "12KSbec41" "Sbec" "Emergent" 5.854116667 117.9472667 604865.7107 647166.7722 604561.6717 647106.0872 35.73101 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 73.3 1 0 1 "0" 0 643.9954 117.5126 0.011140931 NA NA NA NA 5372.94003336507
"2184" "12KSbec42" "Sbec" "Emergent" 5.8535 117.9467833 604812.3068 647098.5055 604508.2678 647037.8205 33 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 125 1 0 0 "0" 0 590.5915 49.2459 0.002073629 1 4 1 1 15625
"2185" "12KSbec43" "Sbec" "Emergent" 5.853466667 117.9473833 604878.7411 647094.9323 604574.7021 647034.2473 41.95333 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 58 0 0 0 "0" 0 657.0258 45.6727 0.004198162 NA NA NA NA 3.59941554690192e-07
"2186" "12KSbec44" "Sbec" "Emergent" 5.8538 117.9469833 604834.3936 647131.7098 604530.3546 647071.0248 42.891 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 80.2 0 0 0 "0" 0 612.6783 82.4502 0.005985615 NA NA NA NA 1.42342678207597e-05
"2187" "12KSbec5" "Sbec" "Emergent" 5.854783333 117.9474167 604882.1934 647240.5045 604578.1544 647179.8195 44 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 70 1 0 1 "0" 0 660.4781 191.2449 0.019664909 NA NA NA NA 4903.58420963808
"2188" "12KSbec6" "Sbec" "Emergent" 5.8548 117.9471167 604848.9763 647242.2911 604544.9373 647181.6061 43 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 94.2 1 0 0 "0" 0 627.261 193.0315 0.0104748 NA NA NA NA 8873.64068293321
"2189" "12KSbec7" "Sbec" "Emergent" 5.854983333 117.9472333 604861.8513 647262.5816 604557.8123 647201.8966 43 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 85 1 0 0 "0" 0 640.136 213.322 0.066851698 NA NA NA NA 7519.39211889202
"2190" "12KSbec8" "Sbec" "Emergent" 5.854966667 117.9472667 604865.5522 647260.7453 604561.5132 647200.0603 43 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 60.7 1 1 0 "0" 0 643.8369 211.4857 0.067030997 NA NA NA NA 3978.88176379047
"2191" "12KSbec9" "Sbec" "Emergent" 5.8548 117.9471333 604850.8142 647242.2942 604546.7752 647181.6092 44 "A1" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 73 0 0 0 "0" 0 629.0989 193.0346 0.307060688 NA NA NA NA 1923.57970089752
"2192" "12LSbec1" "Sbec" "Emergent" 5.854116667 117.94975 605140.6455 647167.2365 604836.6065 647106.5515 32.01735 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 71 1 0 1 "0" 0 918.9302 117.9769 0.003079203 NA NA NA NA 5041
"2193" "12LSbec10" "Sbec" "Emergent" 5.8544 117.9490333 605061.2442 647198.4267 604757.2052 647137.7417 51 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 57 0 0 0 "0" 0 839.5289 149.1671 0.010654085 NA NA NA NA 0.0367652994375918
"2194" "12LSbec11" "Sbec" "Emergent" 5.854483333 117.9491667 605075.9978 647207.6647 604771.9588 647146.9797 51 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 110 1 0 1 "0" 0 854.2825 158.4051 0.006163054 NA NA NA NA 12100.0000003784
"2195" "12LSbec12" "Sbec" "Emergent" 5.854483333 117.9488333 605039.0859 647207.6023 604735.0469 647146.9173 47 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 135 1 1 1 "0" 0 817.3706 158.3427 0.005821275 NA NA NA NA 18225.0000001514
"2196" "12LSbec13" "Sbec" "Emergent" 5.854716667 117.9485667 605009.5262 647233.3491 604705.4872 647172.6641 40.22477 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 160 1 NA NA "DEAD2014" 1 787.8109 184.0895 0.005792067 1 0 0 2 25600.0000000354
"2197" "12LSbec2" "Sbec" "Emergent" 5.85435 117.9497833 605144.2886 647193.0393 604840.2496 647132.3543 41 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 65 0 0 1 "0" 0 922.5733 143.7797 0.006163963 NA NA NA NA 6.64010081355033e-05
"2198" "12LSbec3" "Sbec" "Emergent" 5.85445 117.9496667 605131.3607 647204.0731 604827.3217 647143.3881 45.20312 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 56 0 0 1 "0" 0 909.6454 154.8135 0.010280339 NA NA NA NA 0.0325494373065616
"2199" "12LSbec4" "Sbec" "Emergent" 5.854533333 117.9495333 605116.576 647213.2611 604812.537 647152.5761 47 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 90 1 0 1 "0" 0 894.8607 164.0015 0.01084293 NA NA NA NA 8100.55618523277
"2200" "12LSbec5" "Sbec" "Emergent" 5.854633333 117.9496167 605125.7908 647224.3324 604821.7518 647163.6474 45 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 134 1 0 1 "0" 0 904.0755 175.0728 0.01215891 NA NA NA NA 17956.5589622666
"2201" "12LSbec6" "Sbec" "Emergent" 5.8549 117.9495667 605120.2053 647253.8048 604816.1663 647193.1198 46 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 87 1 0 1 "0" 0 898.49 204.5452 0.01557317 NA NA NA NA 7569.34759511873
"2202" "12LSbec7" "Sbec" "Emergent" 5.854783333 117.9494833 605110.9936 647240.8909 604806.9546 647180.2059 45.12311 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 101 1 0 1 "0" 0 889.2783 191.6313 0.012882149 NA NA NA NA 10201.1503118182
"2203" "12LSbec8" "Sbec" "Emergent" 5.854366667 117.9494833 605111.0714 647194.8257 604807.0324 647134.1407 47.27158 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 64 0 0 0 "0" 0 889.3561 145.5661 0.008588786 NA NA NA NA 0.0093058611039508
"2204" "12LSbec9" "Sbec" "Emergent" 5.854183333 117.9490667 605064.9825 647174.479 604760.9435 647113.794 40 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 79 1 0 0 "0" 0 843.2672 125.2194 0.004639428 0 0 0 0 6241.00000026128
"2205" "12OSbec1" "Sbec" "Emergent" 5.853416667 117.9546111 605678.9667 647090.7592 605374.9277 647030.0742 28 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 57 0 0 1 "0" 0 1457.2514 41.4996 0.008128474 NA NA NA NA 0.376883944309682
"2206" "12OSbec2" "Sbec" "Emergent" 5.853361111 117.9545 605666.6768 647084.5962 605362.6378 647023.9112 33 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 91 1 0 1 "0" 0 1444.9615 35.3366 0.003331738 NA NA NA NA 8281.00194933638
"2207" "12OSbec3" "Sbec" "Emergent" 5.853527778 117.9543889 605654.3452 647103.0014 605350.3062 647042.3164 35 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 100 1 1 1 "0" 0 1432.6299 53.7418 0.003233936 0 0 0 0 10000.0019493364
"2208" "12PSbec1" "Sbec" "Emergent" 5.853444444 117.9561667 605851.1879 647094.123 605547.1489 647033.438 36.96394 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 126.4 1 0 1 "0" 0 1629.4726 44.8634 0.003889098 NA NA NA NA 15976.9600000002
"2209" "12PSbec10" "Sbec" "Emergent" 5.853666667 117.9553889 605765.0329 647118.5447 605460.9939 647057.8597 44.59634 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 80.3 1 0 1 "0" 0 1543.3176 69.2851 0.120806505 NA NA NA NA 7198.43671408304
"2210" "12PSbec11" "Sbec" "Emergent" 5.853583333 117.9555556 605783.5045 647109.363 605479.4655 647048.678 48 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 94.8 1 0 1 "0" 0 1561.7892 60.1034 0.035931039 NA NA NA NA 9053.15545585197
"2211" "12PSbec12" "Sbec" "Emergent" 5.85375 117.9555278 605780.3954 647127.7839 605476.3564 647067.0989 40 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 116 1 0 1 "0" 0 1558.6801 78.5243 0.021079344 NA NA NA NA 13456.3227398985
"2212" "12PSbec13" "Sbec" "Emergent" 5.853611111 117.9556111 605789.6439 647112.4445 605485.6049 647051.7595 45 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 81.5 1 0 1 "0" 0 1567.9286 63.1849 0.034613881 NA NA NA NA 6708.37136280713
"2213" "12PSbec14" "Sbec" "Emergent" 5.854638889 117.9566389 605903.242 647226.266 605599.203 647165.581 27 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 72.3 1 0 0 "0" 0 1681.5267 177.0064 0.004850412 0 0 0 0 5227.29550673737
"2214" "12PSbec15" "Sbec" "Emergent" 5.854805556 117.9565556 605893.9882 647244.6765 605589.9492 647183.9915 22.19224 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 121.5 1 0 1 "0" 0 1672.2729 195.4169 0.00444601 NA NA NA NA 14762.2555067374
"2215" "12PSbec2" "Sbec" "Emergent" 5.853416667 117.95575 605805.0586 647090.9736 605501.0196 647030.2886 56 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 105 1 0 0 "0" 0 1583.3433 41.714 0.010829401 NA NA NA NA 11025.005180497
"2216" "12PSbec3" "Sbec" "Emergent" 5.853333333 117.9555833 605786.6183 647081.729 605482.5793 647021.044 56.04821 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 55.5 1 0 1 "0" 0 1564.903 32.4694 0.061200377 NA NA NA NA 3288.51639335486
"2217" "12PSbec4" "Sbec" "Emergent" 5.853361111 117.9555556 605783.5463 647084.7948 605479.5073 647024.1098 55 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 76 1 0 1 "0" 0 1561.831 35.5352 0.06176636 NA NA NA NA 5984.26454024242
"2218" "12PSbec5" "Sbec" "Emergent" 5.853666667 117.9561667 605851.1461 647118.6913 605547.1071 647058.0063 31 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 77 0 0 1 "0" 0 1629.4308 69.4317 0.006034448 NA NA NA NA 0.000391257505681913
"2219" "12PSbec6" "Sbec" "Emergent" 5.853861111 117.9558889 605820.3532 647140.136 605516.3142 647079.451 40 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 71.3 1 0 1 "0" 0 1598.6379 90.8764 0.006876001 0 0 0 0 5083.69077042064
"2220" "12PSbec7" "Sbec" "Emergent" 5.853916667 117.9556944 605798.8089 647146.2415 605494.7699 647085.5565 29 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 59.5 1 0 1 "0" 0 1577.0936 96.9819 0.008844156 NA NA NA NA 3540.25086850791
"2221" "12PSbec8" "Sbec" "Emergent" 5.853805556 117.9553889 605765.0068 647133.8999 605460.9678 647073.2149 38.72417 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 105.3 1 0 1 "0" 0 1543.2915 84.6403 0.019623094 NA NA NA NA 11090.0754268077
"2222" "12PSbec9" "Sbec" "Emergent" 5.853694444 117.9553889 605765.0277 647121.6157 605460.9887 647060.9307 44 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 78.5 1 0 1 "0" 0 1543.3124 72.3561 0.123183586 NA NA NA NA 6914.10591797629
"2223" "12QSbec1" "Sbec" "Emergent" 5.85475 117.958 606053.9134 647238.8069 605749.8744 647178.1219 65.19231 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 43 1 0 1 "0" 0 1832.1981 189.5473 0.011420984 NA NA NA NA 1849.0101618997
"2224" "12QSbec10" "Sbec" "Emergent" 5.854083333 117.9572222 605967.926 647164.9555 605663.887 647104.2705 61 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 70.6 0 0 1 "0" 0 1746.2107 115.6959 0.009232945 NA NA NA NA 0.000199002256648638
"2225" "12QSbec11" "Sbec" "Emergent" 5.854027778 117.9574722 605995.6149 647158.8607 605691.5759 647098.1757 65.89868 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 80.8 1 0 1 "0" 0 1773.8996 109.6011 0.032341347 NA NA NA NA 6573.97823602485
"2226" "12QSbec12" "Sbec" "Emergent" 5.854083333 117.9574444 605992.5266 647164.9975 605688.4876 647104.3125 62 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 65.6 1 0 1 "0" 0 1770.8113 115.7379 0.030114051 NA NA NA NA 4348.67270083607
"2227" "12QSbec13" "Sbec" "Emergent" 5.854444444 117.9578889 606041.6707 647205.0047 605737.6317 647144.3197 67 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 55 0 0 1 "0" 0 1819.9554 155.7451 0.016789898 NA NA NA NA 0.028198584879344
"2228" "12QSbec14" "Sbec" "Emergent" 5.854305556 117.9578333 606035.5412 647189.6391 605731.5022 647128.9541 65 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 78 0 0 1 "0" 0 1813.8259 140.3795 0.047833661 NA NA NA NA 79.8538597758114
"2229" "12QSbec15" "Sbec" "Emergent" 5.85425 117.9578889 606041.7074 647183.5075 605737.6684 647122.8225 64 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 99.6 1 0 1 "0" 0 1819.9921 134.2479 0.019627883 NA NA NA NA 9921.73009825515
"2230" "12QSbec16" "Sbec" "Emergent" 5.854333333 117.958 606053.992 647192.7416 605749.953 647132.0566 60.32099 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 70 1 0 1 "0" 0 1832.2767 143.482 0.013858677 NA NA NA NA 4900.16605251725
"2231" "12QSbec17" "Sbec" "Emergent" 5.854027778 117.9581667 606072.5056 647158.9918 605768.4666 647098.3068 60.99671 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 61.1 0 0 1 "0" 0 1850.7903 109.7322 0.008017338 NA NA NA NA 0.000182698280989968
"2232" "12QSbec18" "Sbec" "Emergent" 5.854277778 117.9577778 606029.4019 647186.5576 605725.3629 647125.8726 66 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 91.4 1 1 0 "0" 0 1807.6866 137.298 0.02743802 NA NA NA NA 8370.51363808238
"2233" "12QSbec19" "Sbec" "Emergent" 5.854333333 117.9578056 606032.4692 647192.7048 605728.4302 647132.0198 67 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 57.9 0 0 1 "0" 0 1810.7539 143.4452 0.039777017 NA NA NA NA 46.0261104606771
"2234" "12QSbec2" "Sbec" "Emergent" 5.854722222 117.9581667 606072.3746 647235.7674 605768.3356 647175.0824 62.81894 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 87.4 1 0 1 "0" 0 1850.6593 186.5078 0.011391579 NA NA NA NA 7638.79913840516
"2235" "12QSbec20" "Sbec" "Emergent" 5.854388889 117.9577222 606023.2252 647198.8312 605719.1862 647138.1462 73.65781 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 57.3 0 0 0 "0" 0 1801.5099 149.5716 0.017131885 NA NA NA NA 0.394259882988026
"2236" "12QSbec21" "Sbec" "Emergent" 5.854222222 117.9577222 606023.2567 647180.405 605719.2177 647119.72 69 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 68.8 1 0 1 "0" 0 1801.5414 131.1454 0.024247752 NA NA NA NA 4748.62020645273
"2237" "12QSbec22" "Sbec" "Emergent" 5.853861111 117.9579167 606044.8586 647140.5185 605740.8196 647079.8335 72 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 103.5 1 0 1 "0" 0 1823.1433 91.2589 0.013970212 NA NA NA NA 10713.2759979309
"2238" "12QSbec23" "Sbec" "Emergent" 5.854027778 117.9579444 606047.8939 647158.9499 605743.8549 647098.2649 66 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 60.5 0 0 1 "0" 0 1826.1786 109.6903 0.014313096 NA NA NA NA 0.016947225364441
"2239" "12QSbec24" "Sbec" "Emergent" 5.854055556 117.958 606054.0444 647162.0314 605750.0054 647101.3464 63.17926 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 64.3 0 0 1 "0" 0 1832.3291 112.7718 0.012578185 NA NA NA NA 0.00176465262875893
"2240" "12QSbec25" "Sbec" "Emergent" 5.853972222 117.9580278 606057.1379 647152.8235 605753.0989 647092.1385 65.14591 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 57 0 0 1 "0" 0 1835.4226 103.5639 0.016560192 NA NA NA NA 0.605919830039507
"2241" "12QSbec26" "Sbec" "Emergent" 5.853861111 117.9580278 606057.1589 647140.5394 605753.1199 647079.8544 70 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 50 1 0 1 "0" 0 1835.4436 91.2798 0.012303606 NA NA NA NA 2501.0259962029
"2242" "12QSbec27" "Sbec" "Emergent" 5.85385 117.9581 606065.1545 647139.3247 605761.1155 647078.6397 69 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 56.3 0 0 1 "0" 0 1843.4392 90.0651 0.022604792 NA NA NA NA 10.3545429122364
"2243" "12QSbec28" "Sbec" "Emergent" 5.853944444 117.958 606054.0653 647149.7472 605750.0263 647089.0622 68 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 62.4 0 0 1 "0" 0 1832.35 100.4876 0.023192563 NA NA NA NA 4.48501239654296
"2244" "12QSbec29" "Sbec" "Emergent" 5.85375 117.9576389 606014.1232 647128.1819 605710.0842 647067.4969 78 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 135 1 0 1 "0" 0 1792.4079 78.9223 0.014973628 NA NA NA NA 18225.024617306
"2245" "12QSbec3" "Sbec" "Emergent" 5.854583333 117.95825 606081.6233 647220.428 605777.5843 647159.743 56 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 85 1 0 1 "0" 0 1859.908 171.1684 0.009698428 NA NA NA NA 7225.03138730166
"2246" "12QSbec30" "Sbec" "Emergent" 5.853777778 117.9574444 605992.5841 647131.2163 605688.5451 647070.5313 66 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 93.3 1 0 1 "0" 0 1770.8688 81.9567 0.014632663 NA NA NA NA 8704.91308168053
"2247" "12QSbec31" "Sbec" "Emergent" 5.853944444 117.9576111 606011.0087 647149.6738 605706.9697 647088.9888 71 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 79.6 1 0 1 "0" 0 1789.2934 100.4142 0.015604702 NA NA NA NA 6336.1893464762
"2248" "12QSbec32" "Sbec" "Emergent" 5.853361111 117.9581667 606072.6313 647085.2873 605768.5923 647024.6023 70.0003 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 111.4 1 0 1 "0" 0 1850.916 36.0277 0.002986143 NA NA NA NA 12409.96
"2249" "12QSbec33" "Sbec" "Emergent" 5.853583333 117.9575833 606007.9989 647109.7453 605703.9599 647049.0603 74.17426 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 90 1 0 1 "0" 0 1786.2836 60.4857 0.016424579 NA NA NA NA 8101.21088449064
"2250" "12QSbec34" "Sbec" "Emergent" 5.853611111 117.9574722 605995.6934 647112.7954 605691.6544 647052.1104 66.66032 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 86.9 1 0 1 "0" 0 1773.9781 63.5358 0.017647495 NA NA NA NA 7552.82354155638
"2251" "12QSbec35" "Sbec" "Emergent" 5.853333333 117.9574167 605989.6011 647082.0746 605685.5621 647021.3896 68 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 160.4 1 0 1 "0" 0 1767.8858 32.815 0.009827571 NA NA NA NA 25728.196853729
"2252" "12QSbec36" "Sbec" "Emergent" 5.853333333 117.95725 605971.1451 647082.0432 605667.1061 647021.3582 63 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 81.2 1 0 1 "0" 0 1749.4298 32.7836 0.013580197 NA NA NA NA 6594.8977453059
"2253" "12QSbec37" "Sbec" "Emergent" 5.853444444 117.9572222 605968.0463 647094.322 605664.0073 647033.637 56.23863 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 113.6 1 0 1 "0" 0 1746.331 45.0624 0.013357854 NA NA NA NA 12906.3821543057
"2254" "12QSbec38" "Sbec" "Emergent" 5.853472222 117.9568333 605924.9845 647097.3197 605620.9455 647036.6347 38.85292 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 85.9 1 0 1 "0" 0 1703.2692 48.0601 0.004756656 NA NA NA NA 7378.81000009516
"2255" "12QSbec4" "Sbec" "Emergent" 5.854527778 117.9582222 606078.5559 647214.2807 605774.5169 647153.5957 56 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 65 0 0 0 "0" 0 1856.8406 165.0211 0.031233591 NA NA NA NA 47.2468170353892
"2256" "12QSbec5" "Sbec" "Emergent" 5.854527778 117.9580556 606060.111 647214.2493 605756.072 647153.5643 62 "A2" "Shorea_beccariana" 50 0.41 0.408553219 "dry" 81.2 1 0 1 "0" 0 1838.3957 164.9897 0.012154991 NA NA NA NA 6593.44264956218
