"tree" "sp" "Xm" "Ym" "DBH" "GI" "LGI" "ABN" "sBA" "sBA50" "HFI" "LHFI" "LSD" "FL" "AC" "sAC" "elev" "H" "S" "J" "Ha" "dist" "Ht" "Fsize" "Fcpo" "seedlings"
"2891" "9LSJOH6" "Sjoh" 820.2713 630.0569 120 40.8335965294491 3.73369976142455 416 3176.92060125368 3174.95710584519 3.47196076236796 1.49782696174632 0.508278569764655 NA 0.590314088082208 0.549444731437599 18.76738 1.73265872019921 7 1.57713393348237 13.0695505677784 0 2.07861220058651 99.5307473129821 119.988262117558 2
"2898" "9PSjoh11" "Sjoh" 1679.9847 718.1194 93 10.9253793622641 2.47866884861759 416 3176.92060125368 3174.95710584519 2.529922954225 1.26127604470843 0.253192686029916 NA 0.490036529064137 0.325998739098263 6 1.6094379124341 6 1.46497352071793 10.6585819753481 0 2.04557646215332 99.8630205719438 92.9818383067696 1
"2915" "10KSlep2" "Slep" 626.6549 552.3401 80 1.74733977653514 1.01063308950243 135 777.071254259384 775.10775885089 3.62773636160303 1.53206784176305 0.185294836199294 NA 0.580379964767274 0.261083638311379 18.69012 1.46587122323248 6 1.05740257216967 9.16544389218822 0 1.75400412771797 83.099962501069 79.9811224478686 0
"2918" "10LSLEP1" "Slep" 870.2041 563.8072 95 2.49989341915076 1.25273251636049 135 777.071254259384 775.10775885089 2.89270444955242 1.35910414731647 0.151804388034015 NA 0.449399657195006 0.275183069514892 37 1.73286795139986 6 2.5 10.2240196584769 0 1.92327128950064 82.8528897924027 94.9841264338501 1
"2924" "11ISLEP2" "Slep" 228.5232 293.7041 60 0.947316485232213 0.66645226337652 135 777.071254259384 775.10775885089 10.2588573019868 2.42115513461214 0.229658109341284 NA 0.567628789875384 0.192329664863302 17 1.44554132240054 6 1.04273764861367 11.9258504187217 0 1.48320074077769 83.2099137835392 59.9903430290107 0
"2925" "11ISLEP3" "Slep" 333.654 321.52 100 1.32510413430479 0.843764826984621 135 777.071254259384 775.10775885089 5.28295330183131 1.83784014092961 0.178465729551232 NA 0.530261848524998 0.198234450699254 15 2.01774607280922 9 1.8366316248432 14.6423289013086 0 2.1565930829584 83.2000127327472 99.9866310996273 0
"2939" "12HSlep7" "Slep" 197.5525 52.2699 85 0.441637147214736 0.365779375585684 135 777.071254259384 775.10775885089 1.61218655280105 0.960187630303706 0.0209085830210996 NA 0.370016413399434 0.143464385465654 16 1.6094379124341 5 Inf 11.1904626227304 0 1.53637576574308 83.1870764249013 84.9812177635635 2
"2956" "8HSlep1" "Slep" 192.6399 781.9357 93 19.2445973815448 3.00788796198307 135 777.071254259384 775.10775885089 4.15240819543041 1.63946421614299 0.511920561594963 NA 0.729114507651573 0.405938501464068 29 1.8082095630934 7 1.1235037705547 12.7355972679918 0 1.97985522834668 83.2495688409488 92.9830892521824 0
"2957" "8HSlep2" "Slep" 199.9872 804.0594 63 16.7415116025448 2.87590718196303 135 777.071254259384 775.10775885089 4.09158050272831 1.62758829370528 0.494737519168983 NA 0.732885810836326 0.413110722114957 25.12266 1.79352134266893 7 1.29375217339849 12.7798483527663 0 2.0974555002858 83.244807701188 62.988569605553 6
"2959" "8ISlep2" "Slep" 199.8354 894.3472 63.1 2.25582372678133 1.18044530870836 135 777.071254259384 775.10775885089 6.13976512087665 1.96567987957464 0.326306921000035 NA 0.740532175736884 0.443059723042569 29 1.88098479712055 8 1.16872156582652 13.7763089384424 0 2.0918184564127 83.2265462292766 63.0885133202599 0
"2962" "8JSlep1" "Slep" 486.0053 795.3279 96 10.4121991123811 2.43468288083146 135 777.071254259384 775.10775885089 3.66335847057679 1.53973589039721 0.346584051024124 "Prior" 0.659313288911836 0.361345851821059 15 1.55190149794374 6 1.41260161928934 11.5931263339715 0 1.81627126196304 83.2055349462526 95.9843781691148 0
"2964" "8JSlep3" "Slep" 419.488 848.6515 70 105.379562265624 4.66701347448736 135 777.071254259384 775.10775885089 3.07495107277653 1.40485873994014 0.723942639340881 "Prior" 0.620791528712142 0.402578900839792 24.55528 1.46813993901621 5 1.05903910467485 10.9457145502359 0 1.64123021348734 83.2062274386083 69.984601569577 0
"2965" "8JSlep4" "Slep" 450.8776 833.9636 100 17.4397672170205 2.91450959424294 135 777.071254259384 775.10775885089 3.7636507612685 1.56101434092775 0.42044089669065 "Once" 0.636902407484768 0.388215124282919 16.88191 1.43770144364294 5 1.03708237151129 11.6064934219364 0 1.59051577000684 83.2013933088796 99.986510120206 0
"2969" "8JSlep8" "Slep" 412.1066 846.7966 80 104.621098448704 4.65985814723137 135 777.071254259384 775.10775885089 2.90782276838106 1.36298038217494 0.712796176864212 "Prior" 0.618444365565433 0.403128238268398 24 1.42412991734677 5 1.0272925846689 10.098531741388 0 1.75599759408826 83.2096445487488 79.9811422505495 0
"2971" "8KSlep10" "Slep" 679.621 873.0444 65 124.665553015826 4.8336240367976 135 777.071254259384 775.10775885089 2.20577779112239 1.16495474146788 0.717424709938231 NA 0.685188094191284 0.421127207724762 15 1.14905969697062 4 1.04591920991861 7.81801069598978 0 1.40032657623119 83.0257343595769 64.9871958183697 3
"2972" "8KSlep11" "Slep" 677.7845 865.6708 75 173.584425464696 5.16240843819371 135 777.071254259384 775.10775885089 2.28549121665663 1.1895161739864 0.804296366433669 NA 0.687046315656687 0.418149886446973 14.69631 1.30309240376172 5 1.87996494872711 8.45198747499349 0 1.48781671640145 83.0313853031074 74.9823442098826 1
"2974" "8KSlep13" "Slep" 675.9654 854.612 115 128.441380029017 4.86322811478778 135 777.071254259384 775.10775885089 2.47767079919987 1.24636275912331 0.637151254630041 "Prior" 0.690117051845069 0.41374878965589 14 1.22752941145721 5 1.77095059445467 9.3531309747426 0 1.37929225447268 83.0388759919117 114.994576450028 0
"2982" "8KSlep6" "Slep" 683.3824 828.828 115 80.3325304341683 4.39854606486532 135 777.071254259384 775.10775885089 2.47893025623423 1.2467248488962 0.500721480332119 NA 0.701785786081791 0.404091017956527 14.18134 1.48445753581749 6 1.35121147936289 10.2339842603222 0 1.80699084580548 83.0440618279325 114.994573287495 0
"2986" "8LSLEP2" "Slep" 829.1696 821.7039 60 2.92863486283524 1.36829200239037 135 777.071254259384 775.10775885089 4.84036893864123 1.76479396926958 0.28711929129786 NA 0.629779817570011 0.377741818756827 16 1.31994550100933 5 1.20146617202831 10.8835397172539 0 1.6226272041616 82.8538164158727 59.9899921406115 11
"2992" "8LSLEP8" "Slep" 753.305 948.716 65 3.95575933804241 1.60055040287081 135 777.071254259384 775.10775885089 3.4750975037918 1.49852814004628 0.238444909190804 NA 0.649856149412295 0.419344770859761 14 1.00271826451752 4 1.44661666762821 6.72063975192263 0 0.983087758574785 82.9142633923924 64.9871552678556 1
"2993" "8MSlep1" "Slep" 1013.5188 925.2025 60 3.14668275561735 1.42230867860743 135 777.071254259384 775.10775885089 6.30562518239935 1.98864462434687 0.363393461284767 "Once" 0.612490033497508 0.327653047713817 26 1.67159527802125 6 1.20580110898734 14.0271535412636 0 1.90368668833762 82.6257576629463 59.9899579361274 0
"2994" "8MSlep2" "Slep" 971.0562 934.3436 73.9 3.54781143998012 1.51464611504202 135 777.071254259384 775.10775885089 3.28069803865483 1.45411608943912 0.194384232323196 "Prior" 0.593314605609462 0.34219260389871 23 1.87056888941564 8 1.34933023020056 12.6823508534468 0 2.06316413866057 82.6678301085572 73.8827037756384 0
"3004" "8QSlep2" "Slep" 1803.3722 862.0542 88 0.149624334557264 0.139435223405949 135 777.071254259384 775.10775885089 2.05839920588014 1.11789164374797 0.0140606559666414 NA 0.588586351214783 0.0959896153163026 8 1.56915294620312 6 1.13190458694177 10.2936055800382 0 1.65820092067753 82.2917093014427 87.9823999123674 1
"3011" "9HSlep04" "Slep" 185.4784 649.2557 75 1.82187018589275 1.03739985162583 135 777.071254259384 775.10775885089 4.07483618324388 1.6242942452431 0.196027481607666 NA 0.747638652166206 0.336600130525835 17 2.01186609487393 11 1.45125461900363 13.5937234398283 0 2.11376858807165 83.2571977047402 74.9825194404101 0
"3014" "9ISlep03" "Slep" 231.3891 782.0009 105 13.4557042565236 2.67108909489884 135 777.071254259384 775.10775885089 4.41891489874252 1.68989559222418 0.493321995995923 NA 0.743957306959097 0.397141688912502 31 1.69281496293593 6 1.22110787608515 13.0387555414155 0 1.96451562275374 83.2469068309634 104.989414671534 25
"3021" "9JSlep7" "Slep" 495.3426 727.1669 115 6.92704916127806 2.07028085558652 135 777.071254259384 775.10775885089 16.8040605395259 2.87942655148067 0.982984909515745 "Once" 0.676500903839498 0.322937365552389 16 1.74854715517468 8 1.26131015476551 15.7645152987393 0 1.79638452657108 83.2150827023722 114.99450157158 1
"3027" "9LSLEP1" "Slep" 847.9276 643.002 55 2.79201452771311 1.33289741553341 135 777.071254259384 775.10775885089 4.45911494053953 1.6972866778151 0.231598938568686 NA 0.545766021695352 0.3086023464204 18 1.66094743328692 6 2.39624062518029 12.7358629024084 0 2.0374012037519 82.8662777257981 54.9927044448767 2
"3029" "9LSLEP3" "Slep" 899.5144 685.4694 74 2.8111949369788 1.33794277171942 135 777.071254259384 775.10775885089 7.46583454727758 2.1360385987088 0.470762012219877 NA 0.628518509699704 0.30876369676955 25 2.01380589385235 9 1.83304511939673 15.6651114270201 0 2.18466048830719 82.801056589867 73.9826764217498 0
"3051" "10HSmac03" "Smac" 148.7327 557.0634 91 1.84769218085273 1.04650890514263 326 1129.67092166398 1028.10307409379 5.65351134384246 1.89514473694384 0.294662681723999 NA 0.701751507212285 0.27531293350625 29 1.15256461614916 5 1.04910952484107 11.0946115914173 0 1.55947654065955 65.3494411398907 90.9915214523225 7
"3057" "10HSmac09" "Smac" 19.5768 549.4761 53 0.98145871264071 0.683833297014774 326 1129.67092166398 1028.10307409379 3.1255589967312 1.41720152496448 0.0967150603047688 NA 0.709175703472355 0.311112294820287 25 1.38629436111989 5 2 10.9935648224886 0 1.6094379124341 65.1538352637261 52.9841122023284 4
"3074" "10KSmac5" "Smac" 704.2845 475.0814 48 2.61212229470165 1.2842954928724 326 1129.67092166398 1028.10307409379 5.09029093993901 1.80669585396969 0.25569247191476 NA 0.554696485345856 0.290208415944455 25 2.0617573228005 10 1.87669239099815 14.7721671441 0 2.28744352612307 66.4692388713576 47.9872144438247 3
"3086" "10LSMAC17" "Smac" 838.9091 515.8464 50 4.20200826613838 1.64904475605603 326 1129.67092166398 1028.10307409379 3.42093629194719 1.48635150441392 0.228621323425081 NA 0.481697874949451 0.30372153015198 38 2.14584175259475 9 3.09579525500093 14.940089455487 0 2.22063515407116 66.8881543594193 49.9862938852176 14
"3111" "10NSmac5" "Smac" 1274.4182 498.158 55.6 4.33159853321251 1.67365110563562 326 1129.67092166398 1028.10307409379 4.94215976274268 1.78207266371072 0.212606854505309 NA 0.528749859101949 0.338949860919193 32 2.44715130827791 13 2.22749311428574 16.5976532428374 0 2.38437990453496 68.4783106440265 55.5841380329102 0
"3113" "10NSmac7" "Smac" 1167.3264 536.6712 78.3 6.30224592895174 1.98818196233649 326 1129.67092166398 1028.10307409379 2.40996812191254 1.22670294283898 0.200565935904808 NA 0.486377435628135 0.303298565008392 21.69472 1.38629436111989 5 2 8.71360685155807 0 2.19675579791443 68.1064819813521 78.2829147727169 0
"3169" "11MSmac4" "Smac" 1071.6776 355.9328 63 4.66684284501024 1.73463214520074 326 1129.67092166398 1028.10307409379 4.5273241491005 1.70970381942168 0.377558220867031 NA 0.664496965170502 0.352060669122711 20 1.28561557441043 7 1.17021772619077 8.59584478172498 126.114392247753 1.91645329149855 67.8981769750831 NA 0
"3172" "11NSmac10" "Smac" 1202.6642 374.5809 70 4.73266680960613 1.7461808342548 326 1129.67092166398 1028.10307409379 7.02926407511165 2.0830928768238 0.470716251110421 NA 0.510984380383484 0.342501261450635 18.0983 1.09861228866811 3 Inf 12.6473085965221 0 1.863679987341 68.3845882667781 69.9806999339252 2
"3179" "11NSmac7" "Smac" 1184.3865 269.5208 76 6.94643538720249 2.07272344914609 326 1129.67092166398 1028.10307409379 6.60983114250182 2.02944098273147 0.601962779215392 NA 0.543647640479382 0.394190272902602 9 1.67153080177913 7 1.20575459920996 12.2670573299812 0 1.94178505863137 68.4224553922153 75.9819383688983 5
"3182" "11OSmac1" "Smac" 1422.2047 396.6966 55 4.71761514121759 1.74355178509726 326 1129.67092166398 1028.10307409379 4.54224111366165 1.71239895210964 0.223285031085356 NA 0.611609341600694 0.428250133151615 12 1.17865499634165 5 1.07285801232988 12.3738752523295 0 1.61179694545562 69.0029934234845 54.9847200495843 0
"3194" "11PSmac4" "Smac" 1534.2093 288.5411 130 19.5016333255173 3.020504557386 326 1129.67092166398 1028.10307409379 5.83028389523612 1.92136623863923 0.718391450326467 NA 0.657824156245059 0.492087424107725 6 1.92133631396595 8 1.38595118601928 15.2757498642482 0 2.01382292670392 69.3584790619492 129.999772412073 0
"3206" "12JSmac2" "Smac" 538.9015 67.585 85 2.12922909231764 1.14078667783199 326 1129.67092166398 1028.10307409379 2.38199294612732 1.21846516476378 0.124791132219543 NA 0.538890370495448 0.357498647829856 26 1.54030582522652 6 1.402046783123 9.58924483838441 0 2.17397248999912 66.2915455829794 84.9874577037576 0
"3222" "12MSmac10" "Smac" 965.1237 83.0453 50 3.36841562467227 1.47440038608448 326 1129.67092166398 1028.10307409379 2.71993312310998 1.31370569046485 0.199814618742247 NA 0.636137459775722 0.421869783219861 16 1.64173471218752 6 1.494371334748 11.6740080070665 0 2.1872709920631 67.7411814013627 49.9867935340322 0
"3225" "12MSmac4" "Smac" 1075.7405 140.3537 90 15.1200659546727 2.78006482855105 326 1129.67092166398 1028.10307409379 3.26594414656132 1.45066352726803 0.383928158913931 NA 0.597638247459222 0.448041904914093 6 1.3180238017106 5 0.950753201250753 10.1014694807747 0 1.85470019278549 68.1291517874584 89.9891412587968 0
"3231" "12NSmac1" "Smac" 1287.9987 102.6327 84 11.9867479176513 2.56392944657931 326 1129.67092166398 1028.10307409379 1.96965931730558 1.08844723825723 0.188592458662698 NA 0.546156201425857 0.497832217741836 10 2.02532622077007 8 2.92192809488736 11.6319057374454 0 2.28237437615925 68.9559166898009 83.9852971389044 0
"3242" "12OSmac10" "Smac" 1386.4799 62.8765 115 12.6743323102066 2.615520521537 326 1129.67092166398 1028.10307409379 11.9534179522156 2.56135968785497 1.25782125337158 NA 0.656488747187023 0.516451404031248 26 1.8047484896413 7 1.12135328470783 14.8826230572595 0 1.98882992551407 69.2664005112567 114.99846253231 1
"3249" "12OSmac7" "Smac" 1364.8528 124.2604 130 14.8659914305798 2.76417791476746 326 1129.67092166398 1028.10307409379 2.02128504339805 1.10568225194158 0.213557518455288 NA 0.610748082638431 0.488171878427818 12 1.56071040904141 5 2.25162916738782 9.05687770128523 0 1.83437197028162 69.1665502507252 129.999779189207 1
"3255" "12PSmac4" "Smac" 1558.6748 81.5954 65.4 5.04353580157461 1.79898923828007 326 1129.67092166398 1028.10307409379 16.0495332589063 2.83612282851062 0.896250752445297 NA 0.630753593939545 0.507441030840227 38.2945 1.45313212545891 7 0.902881754078479 9.98104064886286 0 1.7433217663663 69.5705678569761 65.3811240495905 0
"3265" "12QSmac8" "Smac" 1807.7285 112.7299 54.4 1.95553123661542 1.08367841020475 326 1129.67092166398 1028.10307409379 16.3742596366717 2.85498977970395 0.877088995796483 NA 0.613022265738048 0.395010034398505 69 1.43790630348559 6 1.03723014665082 12.1669997944923 0 1.71368776275063 69.7765587864537 54.3856041106769 0
"3285" "8OSmac12" "Smac" 1430.5679 901.9565 62 6.45990797806735 2.00954307875988 326 1129.67092166398 1028.10307409379 2.78900280189079 1.33210287151647 0.202999231578651 NA 0.5429251638144 0.396109527562964 29 1.67698777432242 6 1.5264600547619 13.2997760405257 0 2.17760449654569 68.4650413171319 61.9816552231635 0
"3307" "9ISmac02" "Smac" 248.2222 647.5186 70 1.24908172870697 0.810522012337781 326 1129.67092166398 1028.10307409379 6.66641917335718 2.03684964500395 0.220779082939877 NA 0.757883476670871 0.265318847522825 28.41171 1.84622021932163 7 1.68050206461815 14.2335178526752 0 2.08376603748565 65.5250473148576 69.9813208030149 6
"3312" "9LSMAC5" "Smac" 917.8672 746.3068 64.5 3.25283974592911 1.44758693531919 326 1129.67092166398 1028.10307409379 6.8480809987159 2.0602690431471 0.365884871858645 NA 0.651332479286113 0.285405529732683 16.39512 2.40122448233548 13 1.73211732636328 17.4473962608589 0 2.45053698037246 67.1281352727995 64.4808462839933 1
"3327" "9MSmac9" "Smac" 1008.3141 729.8764 66 6.68475016776432 2.03923786738787 326 1129.67092166398 1028.10307409379 3.09217032363645 1.40907547079021 0.241265526284534 NA 0.62609584288245 0.287545729276795 36 1.66746193342929 6 2.40563906222957 11.0304062515059 0 2.13338193026454 67.425684785194 65.9807174056644 67
"3355" "9OSmac2" "Smac" 1375.5595 697.3324 88.5 11.0661353438478 2.49040279691636 326 1129.67092166398 1028.10307409379 4.33139199105163 1.67361236562916 0.481051744882917 NA 0.503107041504732 0.370499777499226 33 1.67920433160271 7 1.21128988092125 13.035498671522 0 1.86752250618394 68.5436060959438 88.4880270658284 45
"3371" "9QSmac4" "Smac" 1705.2113 714.4772 62 6.31087782370098 1.98936335187363 326 1129.67092166398 1028.10307409379 2.55741426213619 1.26903395009726 0.195965744402568 NA 0.490196261533637 0.544589127062252 9 1.67698777432242 6 1.5264600547619 12.5600239112751 0 1.95598384658436 69.0763756587234 61.9818467614043 0
"3375" "10HSmec01" "Smec" 150.7673 446.5102 102 73.8621308450378 4.3156481664719 211 1699.94189934637 1696.61181113356 3.4149334219146 1.48499275396818 0.625133827076379 NA 0.698303419492926 0.504412531178677 27 1.78152039336858 7 1.10692085703028 12.4738511363428 0 2.03182759840861 97.929150506596 101.981343243661 10
"3382" "10KSmec4" "Smec" 719.0954 443.782 83 103.903553158325 4.65304138669062 211 1699.94189934637 1696.61181113356 5.10181084768971 1.80858558740197 0.808068587952318 NA 0.538330231659496 0.599344452417011 23.04652 2.17430823611512 11 1.35097366559902 15.5593240035742 0 2.46624117866535 99.0431754584544 82.9858938546094 3
"3385" "10LSMEC1" "Smec" 796.5445 473.3946 109 39.7449433712946 3.7073317429392 211 1699.94189934637 1696.61181113356 2.98120191283433 1.38158376185643 0.44786191656955 NA 0.510296234618282 0.589240813034584 21 1.3896811919839 5 2.00488616409184 9.76455183597996 0 1.90022561488552 99.2243634756314 108.982820667892 4
"3399" "10OSmec2" "Smec" 1363.1013 431.9744 73 16.545704287003 2.86480914997948 211 1699.94189934637 1696.61181113356 2.86200427209155 1.35118629019203 0.32706972330157 NA 0.560972011126446 0.463594160308821 19 1.52295506753132 6 1.09857986171207 9.02484408373272 0 1.77077142337482 101.642305117829 72.9928030700458 1
