"tree" "sp" "type" "Y" "X" "X50N" "Y50N" "X50Nc" "Y50Nc" "elev" "side" "fullname" "mlim" "dden" "fsen" "habit" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "Sum_FF" "Q1" "Q2" "Q3" "Q4" "halfLife" "seedlings" "Sum_FF2" "Sum_FF3"
"562" "12JDker5" "Dker" "Subcanopy" 5.854583333 117.9460667 604732.7678 647218.1413 604428.7288 647157.4563 21 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 51 0 0 0 "0" 0 511.0525 168.8817 17.7726285383979 NA NA NA NA 1.11550151135398e-08 0 0.348482912517606 0.00550337821281188
"563" "12JDker6" "Dker" "Subcanopy" 5.854516667 117.9456167 604682.9592 647210.687 604378.9202 647150.002 28 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 42.4 0 0 0 "0" 0 461.2439 161.4274 20.3388081302941 NA NA NA NA 9.15042365090502e-05 0 0.479688870997502 0.00657671370376081
"564" "12JDker7" "Dker" "Subcanopy" 5.85435 117.9457667 604699.5972 647192.2889 604395.5582 647131.6039 35 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 63 1 0 0 "0" 0 477.8819 143.0293 16.2996482703589 2 4 2 5 3969.00000000008 13 0.258724575719982 0.00351289345242473
"565" "12JDker8" "Dker" "Subcanopy" 5.853933333 117.9456667 604688.6034 647146.205 604384.5644 647085.52 18.03136 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "wet" 69 1 0 0 "0" 0 466.8881 96.9454 12.612088463372 NA NA NA NA 4761.00000000003 0 0.182783890773507 0.00237594905368256
"566" "12JDker9" "Dker" "Subcanopy" 5.853616667 117.9452 604636.9924 647111.1086 604332.9534 647050.4236 36.34749 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 105 1 0 1 "0" 0 415.2771 61.849 13.5040100428344 NA NA NA NA 11025.0000000002 0 0.128609619455565 0.00177555020440145
"567" "12KDker1" "Dker" "Subcanopy" 5.854933333 117.9460333 604729.0048 647256.8298 604424.9658 647196.1448 26.03124 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 40 1 NA 0 "0" 0 507.2895 207.5702 705.731437796709 NA NA NA NA 2216.7635845782 0 17.6432859449177 0.314816238558384
"568" "12LDker1" "Dker" "Subcanopy" 5.853966667 117.9499667 605164.6651 647150.6936 604860.6261 647090.0086 26 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 70 1 0 1 "0" 0 942.9498 101.434 131.976708035254 0 0 0 0 4969.68566905628 0 1.88538154336077 0.0327358149143247
"569" "12LDker2" "Dker" "Subcanopy" 5.853416667 117.9493 605090.9552 647089.7627 604786.9162 647029.0777 23 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 80 1 0 0 "0" 0 869.2399 40.5031 6.53255146986608 1 3 5 1 6400 10 0.081656893373326 0.00122221795175604
"570" "12MDker1" "Dker" "Subcanopy" 5.8534 117.9513833 605321.608 647088.3103 605017.569 647027.6253 9 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 115 1 1 1 "0" 0 1099.8927 39.0507 57.2717124912626 NA NA NA NA 13225.0003583433 0 0.49801489122837 0.0075158752663595
"571" "12MDker10" "Dker" "Subcanopy" 5.85405 117.9515167 605336.2555 647160.1971 605032.2165 647099.5121 14 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 46 0 0 0 "0" 0 1114.5402 110.9375 90.7923577257722 NA NA NA NA 5.48623230960617 0 1.973746907082 0.0320975798739999
"572" "12MDker11" "Dker" "Subcanopy" 5.854266667 117.9514333 605326.9814 647184.1354 605022.9424 647123.4504 17.82825 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 68.4 1 0 0 "0" 0 1105.2661 134.8758 105.38221509334 NA NA NA NA 4679.57844247082 0 1.54067565925936 0.0238905453335592
"573" "12MDker12" "Dker" "Subcanopy" 5.8542 117.9515333 605338.0653 647176.7837 605034.0263 647116.0987 15 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 59.4 1 0 1 "0" 0 1116.35 127.5241 145.26144949592 NA NA NA NA 3554.5699568949 0 2.44547894774276 0.0359315632922786
"574" "12MDker13" "Dker" "Subcanopy" 5.854333333 117.9515333 605338.0403 647191.5245 605034.0013 647130.8395 19 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 65 1 0 1 "0" 0 1116.325 142.2649 71.6442352635948 NA NA NA NA 4225.58279472111 0 1.10221900405531 0.016875921762626
"575" "12MDker14" "Dker" "Subcanopy" 5.854566667 117.9509833 605277.1042 647217.218 604973.0652 647156.533 15 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 99 1 0 0 "0" 0 1055.3889 167.9584 20.0600683702119 1 1 2 2 9801 6 0.202626953234464 0.00306115640871332
"576" "12MDker15" "Dker" "Subcanopy" 5.853383333 117.95085 605262.5675 647086.3676 604958.5285 647025.6826 19 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 48.3 1 0 1 "0" 0 1040.8522 37.108 39.3900450120593 NA NA NA NA 2332.8950330368 0 0.815528882237253 0.0121930840250154
"577" "12MDker16" "Dker" "Subcanopy" 5.8535 117.9509833 605277.3038 647099.2909 604973.2648 647038.6059 21 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 75 1 1 0 "0" 0 1055.5885 50.0313 419.217529184387 NA NA NA NA 5898.78310777453 0 5.58956705579183 0.110278662057316
"578" "12MDker17" "Dker" "Subcanopy" 5.85345 117.9511 605290.2335 647093.785 604986.1945 647033.1 14 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 54 1 0 0 "0" 0 1068.5182 44.5254 80.8186399923533 NA NA NA NA 2916.30678531779 0 1.49664148133988 0.0224826701029364
"579" "12MDker18" "Dker" "Subcanopy" 5.853566667 117.951 605279.1403 647106.6645 604975.1013 647045.9795 21.51043 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 71 1 0 0 "0" 0 1057.425 57.4049 404.878493373326 NA NA NA NA 5244.04682916407 0 5.70251399117361 0.104322735308925
"580" "12MDker19" "Dker" "Subcanopy" 5.85355 117.9509 605268.072 647104.8032 604964.033 647044.1182 19 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 41 0 0 0 "0" 0 1046.3567 55.5436 125.839496494484 NA NA NA NA 6.04921422311039 0 3.06925601206058 0.0467768624580734
"581" "12MDker2" "Dker" "Subcanopy" 5.853383333 117.95135 605317.9244 647086.4614 605013.8854 647025.7764 8 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "wet" 58 0 0 0 "0" 0 1096.2091 37.2018 421.357832141139 NA NA NA NA 383.18599051372 0 7.26479020932998 0.0664775013171416
"582" "12MDker20" "Dker" "Subcanopy" 5.853533333 117.9509833 605277.2976 647102.9761 604973.2586 647042.2911 21 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 42.2 1 0 0 "0" 0 1055.5823 53.7165 469.922113171004 NA NA NA NA 2199.00832948464 0 11.135595098839 0.153855973148704
"583" "12MDker21" "Dker" "Subcanopy" 5.85365 117.95105 605284.6604 647115.8869 604980.6214 647055.2019 19 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 75 1 0 0 "0" 0 1062.9451 66.6273 447.732437482077 NA NA NA NA 5938.73324148204 0 5.96976583309436 0.104233428916313
"584" "12MDker22" "Dker" "Subcanopy" 5.853666667 117.9508833 605266.2013 647117.6983 604962.1623 647057.0133 16 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 100 1 1 0 "0" 0 1044.486 68.4387 142.923975163601 NA NA NA NA 10000.1190776177 0 1.42923975163601 0.0230871357075142
"585" "12MDker23" "Dker" "Subcanopy" 5.8538 117.9510167 605280.9455 647132.4642 604976.9065 647071.7792 10 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 76 1 1 1 "0" 0 1059.2302 83.2046 196.90545328632 NA NA NA NA 5849.46378534732 0 2.59086122745158 0.048865383268898
"586" "12MDker24" "Dker" "Subcanopy" 5.8539 117.9510167 605280.9268 647143.5198 604976.8878 647082.8348 9 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 50.2 0 0 0 "0" 0 1059.2115 94.2602 78.5360683094084 NA NA NA NA 2.21907298884548 0 1.56446351213961 0.0241323570129963
"587" "12MDker25" "Dker" "Subcanopy" 5.8538 117.9509667 605275.4099 647132.4548 604971.3709 647071.7698 12 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 44.8 1 0 0 "0" 0 1053.6946 83.1952 161.257030867943 NA NA NA NA 2080.47564755537 0 3.59948729615945 0.0481606681653185
"588" "12MDker26" "Dker" "Subcanopy" 5.85365 117.9510833 605288.3471 647115.8932 604984.3081 647055.2082 19.5537 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 53.3 1 0 0 "0" 0 1066.6318 66.6336 381.471981729886 NA NA NA NA 3151.81987051919 0 7.15707282795283 0.0982355340107339
"589" "12MDker27" "Dker" "Subcanopy" 5.853983333 117.9500167 605170.1977 647152.5455 604866.1587 647091.8605 26.99502 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 56.8 1 0 0 "0" 0 948.4824 103.2859 128.752722466244 NA NA NA NA 3295.92566777003 0 2.2667732828564 0.0326214807577142
"590" "12MDker28" "Dker" "Subcanopy" 5.853683333 117.95 605168.4048 647119.3754 604864.3658 647058.6904 13 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 60 1 NA NA "DEAD2014" 1 946.6895 70.1158 1074.40343360838 NA NA NA NA 4603.81550136387 0 17.9067238934729 0.298062382345211
"591" "12MDker29" "Dker" "Subcanopy" 5.853666667 117.95 605168.408 647117.5329 604864.369 647056.8479 13.01391 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 60 1 0 0 "0" 0 946.6927 68.2733 1073.63998923879 NA NA NA NA 4603.81550015166 0 17.8939998206464 0.29786346607085
"592" "12MDker3" "Dker" "Subcanopy" 5.85345 117.9516 605345.5903 647093.8787 605041.5513 647033.1937 5 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "wet" 80 1 0 0 "0" 0 1123.875 44.6191 33.2782057168272 6 12 7 9 6400.00035673643 34 0.41597757146034 0.00525691168532264
"593" "12MDker4" "Dker" "Subcanopy" 5.853816667 117.9513333 605315.9943 647134.3662 605011.9553 647073.6812 18.45015 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 49 0 0 0 "0" 0 1094.279 85.1066 35.1931352620184 NA NA NA NA 3.81622734591304e-06 0 0.718227250245272 0.0110115103799551
"594" "12MDker5" "Dker" "Subcanopy" 5.853966667 117.9515833 605343.6446 647150.9966 605039.6056 647090.3116 9 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 43 1 0 0 "0" 0 1121.9293 101.737 29.3373922699262 3 1 4 3 1849.00501092883 11 0.682264936509911 0.0101810495570563
"595" "12MDker7" "Dker" "Subcanopy" 5.854133333 117.9515333 605338.0778 647169.4132 605034.0388 647108.7282 14 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 71.5 1 0 0 "0" 0 1116.3625 120.1536 140.694174822455 NA NA NA NA 5137.94147608426 0 1.96775069681755 0.0327018111067548
"596" "12MDker8" "Dker" "Subcanopy" 5.854083333 117.9513667 605319.6422 647163.8541 605015.6032 647103.1691 22 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 54 1 0 0 "0" 0 1097.9269 114.5945 62.9028238773868 NA NA NA NA 2916.23227823457 0 1.1648671088405 0.0174875774267562
"597" "12MDker9" "Dker" "Subcanopy" 5.8542 117.9513167 605314.0847 647176.7431 605010.0457 647116.0581 16.24404 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 69.8 1 0 0 "0" 0 1092.3694 127.4835 78.2420986694111 NA NA NA NA 4872.4247567636 0 1.12094697234113 0.0177556279810353
"598" "8MDker1" "Dker" "Subcanopy" 5.86015 117.9512167 605301.8988 647834.5362 604997.8598 647773.8512 31 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 40 0 0 0 "0" 0 1080.1835 785.2766 14.6812060854464 NA NA NA NA 1.72962519608349e-08 0 0.36703015213616 0.00526450749842122
"599" "8MDker2" "Dker" "Subcanopy" 5.860016667 117.9516167 605346.2087 647819.8705 605042.1697 647759.1855 35.96918 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 43 1 0 0 "0" 0 1124.4934 770.6109 95.4661050125342 NA NA NA NA 1866.85257114428 0 2.22014197703568 0.0289410056417332
"600" "8MDker3" "Dker" "Subcanopy" 5.860133333 117.9515833 605342.4891 647832.7624 605038.4501 647772.0774 34 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 75.6 1 0 0 "0" 0 1120.7738 783.5028 57.4397568369183 NA NA NA NA 5715.66055668239 0 0.75978514334548 0.0132490777597451
"601" "8MDker4" "Dker" "Subcanopy" 5.860333333 117.9515833 605342.4516 647854.8737 605038.4126 647794.1887 29 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 40.3 1 0 0 "0" 0 1120.7363 805.6141 15.4197839536956 1 3 4 7 1624.09067248296 15 0.382624912002372 0.00534596507934663
"602" "8NDker1" "Dker" "Subcanopy" 5.859983333 117.9518333 605370.1953 647816.2258 605066.1563 647755.5408 26.07881 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 75 1 0 1 "0" 0 1148.48 766.9662 36.1582899556119 0 0 2 2 5625.00119763819 4 0.482110532741492 0.0071115802449967
"603" "8NDker2" "Dker" "Subcanopy" 5.86 117.9518167 605368.3543 647818.0654 605064.3153 647757.3804 25 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 49 0 0 1 "0" 0 1146.639 768.8058 568.737814626328 NA NA NA NA 605.06924108871 0 11.6068941760475 0.155595802335415
"604" "8NDker3" "Dker" "Subcanopy" 5.860133333 117.9519833 605386.774 647832.8375 605082.735 647772.1525 27 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 58 0 0 0 "0" 0 1165.0587 783.5779 20.7839431139824 NA NA NA NA 0.000374598991788647 0 0.3583438467928 0.00507980596685315
"605" "9LDCAU2" "Dker" "Subcanopy" 5.858983333 117.9487 605023.4872 647705.0818 604719.4482 647644.3968 17 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "wet" 86 0 0 NA "0" 0 801.7719 655.8222 7.78520410638184 NA NA NA NA 1.03921604051e-28 0 0.0905256291439749 0.00122726577392754
"606" "9LDKER1" "Dker" "Subcanopy" 5.858583333 117.94935 605095.5251 647660.9809 604791.4861 647600.2959 27 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 79 0 0 0 "0" 0 873.8098 611.7213 12.3331038341843 NA NA NA NA 1.22415389401245e-21 0 0.156115238407397 0.00212422930668496
"607" "9LDKER2" "Dker" "Subcanopy" 5.859116667 117.9499167 605158.1661 647720.0506 604854.1271 647659.3656 19 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "wet" 56 1 0 0 "0" 0 936.4508 670.791 45.7140750430322 NA NA NA NA 3136.41973524845 0 0.816322768625575 0.0109023204599437
"608" "9LDKER3" "Dker" "Subcanopy" 5.8591 117.95005 605172.9272 647718.233 604868.8882 647657.548 30 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 45.7 0 0 0 "0" 0 951.2119 668.9734 65.3241156064113 NA NA NA NA 1.04274757636166 0 1.42941172005276 0.0202549447247583
"609" "9LDKER4" "Dker" "Subcanopy" 5.859866667 117.9497667 605141.4189 647802.94 604837.3799 647742.255 16 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "wet" 67 1 0 0 "0" 0 919.7036 753.6804 16.213406994988 1 2 2 0 4489.000008207 5 0.241991149178925 0.00347417711596478
"610" "9LDKER5" "Dker" "Subcanopy" 5.859783333 117.9495167 605113.7564 647793.68 604809.7174 647732.995 24 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 73.9 1 0 0 "0" 0 892.0411 744.4204 14.3337695926387 NA NA NA NA 5461.2100081903 0 0.193961699494434 0.00280231290655223
"611" "9LDKER6" "Dker" "Subcanopy" 5.859516667 117.9491667 605075.057 647764.1328 604771.018 647703.4478 28 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 42.4 0 0 0 "0" 0 853.3417 714.8732 5.75038652480398 NA NA NA NA 6.90191466131985e-12 0 0.135622323698207 0.00187209045570328
"612" "9MD??1" "Dker" "Subcanopy" 5.858916667 117.9514833 605331.6459 647698.2331 605027.6069 647637.5481 36 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 53 0 0 0 "0" 0 1109.9306 648.9735 10.300586448496 NA NA NA NA 2.46752982287126e-14 0 0.194350687707472 0.00246186828462146
"613" "9MDker1" "Dker" "Subcanopy" 5.858666667 117.9504333 605215.4445 647670.397 604911.4055 647609.712 34.93667 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 110 1 0 0 "0" 0 993.7292 621.1374 35.0391493888935 9 2 0 2 12100.0000002025 13 0.318537721717214 0.00428634577058462
"614" "9MDker10" "Dker" "Subcanopy" 5.85913 117.95084 605260.3845 647721.6978 604956.3455 647661.0128 34 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 118 1 0 0 "0" 0 1038.6692 672.4382 30.5627581139881 NA NA NA NA 13924 0 0.259006424694815 0.00342203221679393
"615" "9MDker11" "Dker" "Subcanopy" 5.8598 117.9501 605178.3318 647795.632 604874.2928 647734.947 23 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 53 1 0 0 "0" 0 956.6165 746.3724 12.2121008952722 NA NA NA NA 2809.0000000167 0 0.230416998024004 0.00318240220725014
"616" "9MDker12" "Dker" "Subcanopy" 5.859366667 117.951 605278.0542 647747.8929 604974.0152 647687.2079 29 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 52 0 0 0 "0" 0 1056.3389 698.6333 23.9018927704644 NA NA NA NA 3.72005328674139e-06 0 0.459651784047392 0.00533361378968324
"617" "9MDker13" "Dker" "Subcanopy" 5.8595 117.95125 605305.7073 647762.6807 605001.6683 647701.9957 28.36461 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 97 1 NA NA "DEAD2014" 1 1083.992 713.4211 38.0499660427871 6 1 2 6 9409.00000155721 15 0.392267691162754 0.00489485844593768
"618" "9MDker14" "Dker" "Subcanopy" 5.858633333 117.95075 605250.5134 647666.7711 604946.4744 647606.0861 38 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 75 1 0 0 "0" 0 1028.7981 617.5115 21.1795275603769 NA NA NA NA 5625.00000020109 0 0.282393700805026 0.00331347987432776
"619" "9MDker15" "Dker" "Subcanopy" 5.859766667 117.9508167 605257.6857 647792.0812 604953.6467 647731.3962 32.36137 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 58 1 0 0 "0" 0 1035.9704 742.8216 20.5362245511852 NA NA NA NA 3364.00006825377 0 0.354072837089401 0.00478115833345042
"620" "9MDker16" "Dker" "Subcanopy" 5.859783333 117.9511667 605296.4319 647793.9894 604992.3929 647733.3044 33 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 92 1 0 0 "0" 0 1074.7166 744.7298 39.968713349499 NA NA NA NA 8464.00000208598 0 0.434442536407598 0.00592417241051737
"621" "9MDker17" "Dker" "Subcanopy" 5.858416667 117.9513667 605318.8305 647642.9329 605014.7915 647582.2479 24 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 57 1 0 0 "0" 0 1097.1152 593.6733 7.06023016866002 0 1 0 1 3249 2 0.123863687169474 0.00155539255412349
"622" "9MDker18" "Dker" "Subcanopy" 5.859533333 117.9515667 605340.7637 647766.4253 605036.7247 647705.7403 26 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 100 1 0 0 "0" 0 1119.0484 717.1657 35.7728220752738 NA NA NA NA 10000.0000006387 0 0.357728220752738 0.00469168283250248
"623" "9MDker19" "Dker" "Subcanopy" 5.859833333 117.9515 605333.323 647799.5798 605029.284 647738.8948 35 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 68.1 1 0 0 "0" 0 1111.6077 750.3202 46.887601450478 NA NA NA NA 4637.61694028929 0 0.688511034515095 0.00936672984049912
"624" "9MDker2" "Dker" "Subcanopy" 5.85995 117.9516333 605348.0591 647812.5031 605044.0201 647751.8181 33.87749 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 79 1 0 1 "0" 0 1126.3438 763.2435 113.388382628252 NA NA NA NA 6258.56581563331 0 1.4352959826361 0.0267255242725145
"625" "9MDker20" "Dker" "Subcanopy" 5.859783333 117.9500667 605174.6482 647793.7831 604870.6092 647733.0981 22 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 44 0 0 0 "0" 0 952.9329 744.5235 148.001893697828 NA NA NA NA 133.971467385634 0 3.36367940222336 0.0622422100011713
"626" "9MDker21" "Dker" "Subcanopy" 5.85995 117.9509833 605276.096 647812.3811 604972.057 647751.6961 31 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 39 0 0 0 "0" 0 1054.3807 763.1215 84.3029756571626 NA NA NA NA 41.0146814200528 0 2.16161476044007 0.0346988992816512
"627" "9MDker3" "Dker" "Subcanopy" 5.859966667 117.9509333 605270.5573 647814.2144 604966.5183 647753.5294 28.82221 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 60 1 0 0 "0" 0 1048.842 764.9548 21.4958897898869 NA NA NA NA 3600.00006895995 0 0.358264829831449 0.00491782775827801
"628" "9MDker4" "Dker" "Subcanopy" 5.859333333 117.95 605167.3479 647744.0201 604863.3089 647683.3351 20 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "wet" 75 1 0 0 "0" 0 945.6326 694.7605 30.9660701705404 NA NA NA NA 5625.00007894998 0 0.412880935607205 0.00598559646988428
"629" "9MDker5" "Dker" "Subcanopy" 5.8589 117.9501167 605180.3492 647696.1342 604876.3102 647635.4492 29.05695 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 48 0 0 0 "0" 0 958.6339 646.8746 44.4469609907463 NA NA NA NA 0.011229589366517 0 0.925978353973881 0.0125073340591946
"630" "9MDKER6" "Dker" "Subcanopy" 5.859016667 117.9499833 605165.5583 647709.0075 604861.5193 647648.3225 23 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 75 1 0 0 "0" 0 943.843 659.7479 56.5435832548774 NA NA NA NA 5625.41967050774 0 0.753914443398365 0.0114801032875648
"631" "9MDker7" "Dker" "Subcanopy" 5.859083333 117.95025 605195.0729 647716.4278 604891.0339 647655.7428 39.30281 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 73 1 0 0 "0" 0 973.3576 667.1682 213.686611737293 NA NA NA NA 5388.66573614878 0 2.92721385941497 0.0403784408307128
"632" "9MDker8" "Dker" "Subcanopy" 5.859016667 117.9502667 605196.9342 647709.0606 604892.8952 647648.3756 38 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 53 1 0 0 "0" 0 975.2189 659.801 1480.68429977573 NA NA NA NA 4153.12852519219 0 27.9374396184099 0.314294040800378
"633" "9MDker9" "Dker" "Subcanopy" 5.859016667 117.95025 605195.0853 647709.0574 604891.0463 647648.3724 38 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 90 1 0 0 "0" 0 973.37 659.7978 1548.32058173137 NA NA NA NA 9463.87381483082 0 17.2035620192375 0.315552072074517
"634" "9NDker1" "Dker" "Subcanopy" 5.8598 117.9517667 605362.8562 647795.9447 605058.8172 647735.2597 29 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 58 0 0 0 "0" 0 1141.1409 746.6851 39.9644396732561 NA NA NA NA 0.00235427992391991 0 0.689042063332001 0.0094213036314852
"635" "9NDker2" "Dker" "Subcanopy" 5.859883333 117.9520667 605396.0543 647805.214 605092.0153 647744.529 27 "A1" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 40 0 0 1 "0" 0 1174.339 755.9544 11.704669376603 NA NA NA NA 1.03841386244438e-05 0 0.292616734415076 0.00397337497731491
"636" "9NDker3" "Dker" "Subcanopy" 5.859066667 117.9522167 605412.8144 647714.9543 605108.7754 647654.2693 16.29582 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 39.5 0 0 0 "0" 0 1191.0991 665.6947 6.53378119123371 NA NA NA NA 1.05870294273944e-09 0 0.16541218205655 0.00196536892046
"637" "9NDker4" "Dker" "Subcanopy" 5.859316667 117.9525 605444.1324 647742.6467 605140.0934 647681.9617 29.00811 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 103 1 0 0 "0" 0 1222.4171 693.3871 10.37325373391 4 1 7 4 10609 16 0.100711201300097 0.00132304481136572
"638" "9NDker5" "Dker" "Subcanopy" 5.859033333 117.95295 605494.0062 647711.4068 605189.9672 647650.7218 36 "A2" "Dipterocarpus_kerrii" 40 0.61 NA "dry" 82 1 0 1 "0" 0 1272.2909 662.1472 6.24674070817212 1 0 2 0 6724 3 0.0761797647338063 0.000917060088520166
"639" "10HDkun01" "Dkun" "Subcanopy" 5.857816667 117.9429667 604388.9564 647575.0297 604084.9174 647514.3447 26 "A1" "Dipterocarpus_kunstleri" 30 0.62 NA "dry" 38 0 0 NA "0" 0 167.2411 525.7701 11.2950434489612 NA NA NA NA 4.08687952361228e-07 0 0.297237985498979 0.00542110712007029
"640" "10HDkun02" "Dkun" "Subcanopy" 5.857483333 117.9426167 604350.2689 647538.1125 604046.2299 647477.4275 16 "A1" "Dipterocarpus_kunstleri" 30 0.62 NA "wet" 50 1 0 NA "0" 0 128.5536 488.8529 30.2500688031518 0 0 0 0 2500.10079130019 0 0.605001376063036 0.0122903110446907
"641" "10HDkun03" "Dkun" "Subcanopy" 5.85755 117.9423667 604322.5784 647545.4365 604018.5394 647484.7515 20.35137 "A1" "Dipterocarpus_kunstleri" 30 0.62 NA "dry" 51 1 0 NA "0" 0 100.8631 496.1769 17.3489649453683 NA NA NA NA 2601.00002906968 0 0.340175783242516 0.00683061000401442
"642" "10HDkun04" "Dkun" "Subcanopy" 5.857616667 117.9426 604348.3952 647552.8503 604044.3562 647492.1653 16 "A1" "Dipterocarpus_kunstleri" 30 0.62 NA "wet" 50 1 0 NA "0" 0 126.6799 503.5907 24.5543221161721 NA NA NA NA 2500.08429870216 0 0.491086442323443 0.00969273085901026
